#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
p1347|p1347	3	2	1	0	0	389178	146069	243109	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PI6|COAST_AZ8572-4	1	0	1	0	0	183347	0	183347	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23WH|WATAP_33262266	1	1	0	0	0	132828	132828	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1PQB|MOGGY_AZ8389-7	3	1	2	0	0	284804	76382	208422	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24T1|WATAP_BIP18441	3	2	1	0	0	150514	121214	29300	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2337|WATAP_12763895	1	1	0	0	0	43373	43373	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S7S|PALEA_36112472	1	0	1	0	0	28966	0	28966	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25CA|WATAP_BIP18337	2	1	1	0	0	131456	49451	82005	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_F08_143346.CEL	1	1	0	0	0	111039	111039	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22EY|BLOCK_33262595	2	0	2	0	0	180938	0	180938	0	0	
p1346|p1346	2	1	1	0	0	190155	31244	158911	0	0	
con_scz_port_eur_A6.0*Port_PT-1OHZ|COAST_AZ8267-3	6	2	2	0	2	1916404	99202	1733301	0	83901	
cas_scz_port_eur_A6.0*Port_PT-1OD1|MINOR_AZE173-3	1	1	0	0	0	30505	30505	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24RK|GOUTS_BIP18448	3	1	2	0	0	427471	289335	138136	0	0	
con_scz_port_eur_A6.0*Port_PT-1P7L|MOGGY_AZ8419-10	2	1	1	0	0	108236	34326	73910	0	0	
con_scz_aber_eur_A6.0*Ab_PT-246I|WHEYS_33262589	6	4	2	0	0	263940	153249	110691	0	0	
p242|p242	1	1	0	0	0	21979	21979	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22FK|BOURG_33262343	1	0	1	0	0	99918	0	99918	0	0	
con_scz_port_eur_A6.0*Port_PT-1P8N|SAUCY_AZ8456-8	4	1	3	0	0	946836	77143	869693	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22F2|BLOCK_33262599	3	3	0	0	0	425676	425676	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O3N|NADAS_0S2348	1	1	0	0	0	82199	82199	0	0	0	
p1132|p1132	1	1	0	0	0	37649	37649	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2421|WATAP_33261634	1	0	1	0	0	62656	0	62656	0	0	
SF_1021|SF_1021	1	1	0	0	0	52426	52426	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24T3|MAUND_BIP0000	4	2	2	0	0	300732	171719	129013	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22G5|ADDER_33262449	3	0	1	0	2	358441	0	288543	0	69898	
c601|c601	1	1	0	0	0	28455	28455	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PRE|AWING_AZ9309-24	1	0	1	0	0	27920	0	27920	0	0	
p653|p653	8	2	4	0	2	862556	240948	352292	0	269316	
SF_0272|SF_0272	2	1	0	1	0	256851	207642	0	49209	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_D06_143310.CEL	3	2	1	0	0	139212	99893	39319	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_F04_143282.CEL	3	3	0	0	0	840263	840263	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1PPP|CONCH_AZ8366-17	3	1	2	0	0	680890	253362	427528	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NP7|LAIRS_00S103	3	2	1	0	0	144590	107101	37489	0	0	
con_scz_port_eur_A6.0*Port_PT-1PQ2|CONCH_AZ8379-2	1	0	1	0	0	232299	0	232299	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NUB|NADAS_00S347	2	1	1	0	0	415392	337672	77720	0	0	
c1009|c1009	4	4	0	0	0	258735	258735	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GF|MAUND_33261740	4	2	1	0	1	910418	224579	184217	0	501622	
SF_1107|SF_1107	3	2	0	1	0	133263	85560	0	47703	0	
cas_scz_aber_eur_A6.0*Ab_PT-23DQ|MUTER_12770420	3	2	1	0	0	57385	43436	13949	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VT|THERM_8567903	5	1	2	0	2	1242323	167979	455937	0	618407	
SF_0959|SF_0959	3	1	2	0	0	303055	64886	238169	0	0	
con_scz_port_eur_A6.0*Port_PT-1P96|COAST_AZC509-509	2	2	0	0	0	384468	384468	0	0	0	
SF_0147|SF_0147	3	0	2	1	0	159371	0	96072	63299	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S6A|SODIC_36112757	6	3	2	0	1	1200610	376361	725591	0	98658	
cas_scz_uclo_eur_A6.0*UCL_PT-1NO8|RYNDS_00S077	3	2	1	0	0	163232	86424	76808	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZZ|NADAS_0S2254	2	1	1	0	0	105125	55395	49730	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OZ3|SNOOP_AZ9124-1	2	0	1	0	1	1310972	0	1248838	0	62134	
SF_0628|SF_0628	3	2	1	0	0	254582	203027	51555	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22FP|DRECK_33262299	1	1	0	0	0	29562	29562	0	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_A05_162116.CEL	1	1	0	0	0	182944	182944	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GG|MUTER_33262412	1	1	0	0	0	115579	115579	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1PQK|ANISE_AZ8399-17	1	0	1	0	0	30046	0	30046	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXT|HOBOS_0S2178	5	4	0	0	1	259879	210720	0	0	49159	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_E06_143312.CEL	2	1	1	0	0	43341	29535	13806	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238P|MAUND_12764489	3	2	1	0	0	433136	108350	324786	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_A09_143352.CEL	2	0	2	0	0	206093	0	206093	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PA3|MOGGY_AZ8621-3	1	1	0	0	0	16763	16763	0	0	0	
SF_0344|SF_0344	1	1	0	0	0	28822	28822	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OY|COVET_12781090	2	0	2	0	0	74038	0	74038	0	0	
con_scz_port_eur_A6.0*Port_PT-1OHY|SNOOP_AZ8266-1	1	0	1	0	0	96450	0	96450	0	0	
SF_0950|SF_0950	3	1	2	0	0	454907	124683	330224	0	0	
SF_0593|SF_0593	6	0	0	6	0	220858	0	0	220858	0	
p1095|p1095	5	1	4	0	0	2473430	32646	2440784	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NNZ|NADAS_00S069	1	0	1	0	0	102092	0	102092	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NQ1|RYNDS_00S144	3	2	1	0	0	371390	190705	180685	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NTE|REBID_00S305	2	2	0	0	0	258163	258163	0	0	0	
SF_1072|SF_1072	3	0	2	1	0	210837	0	166760	44077	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXG|REBID_0S2165	2	0	2	0	0	549063	0	549063	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23D8|TRACK_12764438	2	2	0	0	0	222340	222340	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24T2|WATAP_BIP18451	1	0	1	0	0	266134	0	266134	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24C3|DRECK_8643190	1	0	1	0	0	427225	0	427225	0	0	
con_scz_aber_eur_A6.0*Ab_PT-241R|WRACK_33261656	3	2	1	0	0	640932	160074	480858	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RWE|PALEA_36113193	6	2	4	0	0	1681887	406253	1275634	0	0	
SF_0413|SF_0413	2	1	1	0	0	266495	120087	146408	0	0	
c630|c630	1	0	1	0	0	187311	0	187311	0	0	
SF_0955|SF_0955	2	1	1	0	0	337442	285945	51497	0	0	
SF_0637|SF_0637	1	0	0	1	0	85738	0	0	85738	0	
c903|c903	4	2	2	0	0	945088	210626	734462	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JS|GENIP_BIP18417	1	1	0	0	0	25874	25874	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OED|MINOR_AZ9226-27	3	0	1	0	2	314196	0	25127	0	289069	
cas_scz_port_eur_A6.0*Port_PT-1PF9|MINOR_AZE113-3	3	1	1	0	1	169777	21394	120153	0	28230	
SF_0259|SF_0259	2	1	1	0	0	135763	84599	51164	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PIG|COAST_AZ8584-3	1	0	1	0	0	25394	0	25394	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S27|PALEA_36112751	1	0	1	0	0	51454	0	51454	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229D|HERBS_12765987	3	2	1	0	0	76309	55079	21230	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RVV|SODIC_36114305	1	1	0	0	0	11544	11544	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NVZ|HOBOS_0S2114	3	2	1	0	0	176269	105691	70578	0	0	
SF_0067|SF_0067	1	0	1	0	0	28956	0	28956	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2333|HERBS_12765035	2	0	2	0	0	112119	0	112119	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23CD|BOURG_12764467	1	1	0	0	0	513233	513233	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O2S|NADAS_0S2354	1	1	0	0	0	30666	30666	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24ER|COVET_33262440	4	0	4	0	0	680270	0	680270	0	0	
SF_0069|SF_0069	3	1	2	0	0	244792	68296	176496	0	0	
con_scz_aber_eur_A6.0*Ab_PT-241H|THERM_33261680	1	0	1	0	0	59600	0	59600	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JH|BLOCK_BIP18466	1	0	1	0	0	53360	0	53360	0	0	
p1253|p1253	9	1	7	1	0	2007467	13009	1908741	85717	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_C10_143180.CEL	3	0	3	0	0	268292	0	268292	0	0	
p1332|p1332	2	0	2	0	0	143545	0	143545	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NX9|LAIRS_0S2158	2	2	0	0	0	128909	128909	0	0	0	
SF_0052|SF_0052	2	0	1	1	0	401362	0	365058	36304	0	
SF_1109|SF_1109	3	3	0	0	0	150609	150609	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22B9|BOURG_33261683	4	0	2	0	2	250849	0	184261	0	66588	
cas_scz_uclo_eur_A6.0*UCL_PT-1O1R|NADAS_0S2282	2	0	2	0	0	141872	0	141872	0	0	
SF_0027|SF_0027	2	1	1	0	0	186444	137277	49167	0	0	
p534|p534	2	0	2	0	0	214440	0	214440	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-237Y|MAUND_12764504	2	1	1	0	0	141303	38533	102770	0	0	
SF_0053|SF_0053	1	1	0	0	0	72543	72543	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24R2|GOUTS_BIP18599	1	1	0	0	0	615831	615831	0	0	0	
SF_0284|SF_0284	1	1	0	0	0	81542	81542	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRD|RYNDS_00S223	1	1	0	0	0	28105	28105	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PC9|MOGGY_AZE068-3	1	1	0	0	0	286403	286403	0	0	0	
SF_0286|SF_0286	7	3	1	3	0	1253824	892697	257955	103172	0	
con_scz_aber_eur_A6.0*Ab_PT-248L|UNMAN_33261756	1	1	0	0	0	10471	10471	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1OJE|COAST_AZ8318-7	2	1	1	0	0	300511	30666	269845	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-232I|BOURG_12765105	1	0	1	0	0	58025	0	58025	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22WX|GENIP_405	1	1	0	0	0	178306	178306	0	0	0	
SF_0919|SF_0919	1	1	0	0	0	55679	55679	0	0	0	
c992|c992	1	1	0	0	0	48942	48942	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1RW7|STORK_36112756	1	1	0	0	0	240935	240935	0	0	0	
p1137|p1137	1	0	0	0	1	1597782	0	0	0	1597782	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_F07_143138.CEL	5	1	4	0	0	503885	153564	350321	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-236V|ADDER_12763951	1	1	0	0	0	74044	74044	0	0	0	
SF_0608|SF_0608	4	0	4	0	0	447661	0	447661	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S11|STORK_36112321	1	1	0	0	0	386287	386287	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2291|DRECK_16825037	1	1	0	0	0	40462	40462	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NXE|RURAL_0S2163	4	1	3	0	0	641904	142399	499505	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_C05_162120.CEL	2	1	1	0	0	176778	110755	66023	0	0	
con_scz_aber_eur_A6.0*Ab_PT-241X|THERM_33261651	1	1	0	0	0	77436	77436	0	0	0	
p1070s|p1070s	6	3	3	0	0	336875	184717	152158	0	0	
SF_0359|SF_0359	5	2	3	0	0	354124	178019	176105	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYA|REBID_0S2194	1	1	0	0	0	31400	31400	0	0	0	
p568s|p568s	1	0	1	0	0	74005	0	74005	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RWC|YOKEL_36113295	3	0	3	0	0	341141	0	341141	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-236Y|COVET_12763929	1	0	1	0	0	124022	0	124022	0	0	
SF_0113|SF_0113	1	0	0	1	0	38493	0	0	38493	0	
con_scz_aber_eur_A6.0*Ab_PT-25JF|STILT_BIP19466	1	0	1	0	0	60469	0	60469	0	0	
p765|p765	10	2	8	0	0	648138	72589	575549	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NV1|NADAS_00S980	3	2	1	0	0	190402	129064	61338	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OZT|COAST_AZ9180-1	2	0	2	0	0	561955	0	561955	0	0	
p814|p814	2	1	1	0	0	97032	40952	56080	0	0	
c926|c926	2	1	1	0	0	65890	13204	52686	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RUF|PALEA_36113573	1	1	0	0	0	22237	22237	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NVM|RYNDS_0S2101	3	1	2	0	0	208986	22070	186916	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23WY|WATAP_33262224	1	0	1	0	0	57823	0	57823	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24RN|COVET_BIP18489	1	1	0	0	0	17043	17043	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OC9|MINOR_AZE119-3	1	1	0	0	0	23356	23356	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-246A|TRACK_33262490	1	1	0	0	0	65939	65939	0	0	0	
SF_0282|SF_0282	1	1	0	0	0	41746	41746	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OZ|BLOCK_12771052	1	1	0	0	0	90260	90260	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O35|REBID_0S2330	2	1	1	0	0	75008	45017	29991	0	0	
c783|c783	3	2	1	0	0	224681	183024	41657	0	0	
SF_1105|SF_1105	5	0	2	3	0	490841	0	284036	206805	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1TBQ|SODIC_36112280	3	2	1	0	0	197198	98504	98694	0	0	
SF_0020|SF_0020	2	0	2	0	0	168713	0	168713	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PH3|MOGGY_AZE213-3	4	1	3	0	0	255965	41512	214453	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JN|MUTER_20273850	1	1	0	0	0	21145	21145	0	0	0	
c949|c949	3	2	1	0	0	288307	228916	59391	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O2G|SORGO_0S2306	2	0	2	0	0	1165373	0	1165373	0	0	
con_scz_port_eur_A6.0*Port_PT-1OJU|MOGGY_AZ8334-17	2	1	1	0	0	895573	801989	93584	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22MF|BLOCK_8568240	2	1	1	0	0	309268	30843	278425	0	0	
SF_0607|SF_0607	4	2	0	2	0	199440	83459	0	115981	0	
con_scz_port_eur_A6.0*Port_PT-1PQ5|SAUCY_AZ8382-6	3	1	2	0	0	149817	73920	75897	0	0	
p560|p560	1	1	0	0	0	72970	72970	0	0	0	
c636|c636	3	1	2	0	0	201971	59117	142854	0	0	
SF_1097|SF_1097	1	0	1	0	0	1747268	0	1747268	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PG4|ANISE_AZE159-3	3	0	3	0	0	204303	0	204303	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NN3|RYNDS_00S036	1	0	1	0	0	18660	0	18660	0	0	
SF_0901|SF_0901	1	1	0	0	0	28208	28208	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1OJC|COAST_AZ8316-5	1	0	1	0	0	525785	0	525785	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NQN|SORGO_00S168	1	1	0	0	0	23752	23752	0	0	0	
SF_0594|SF_0594	4	1	2	1	0	149802	20908	93386	35508	0	
SF_0647|SF_0647	2	1	0	1	0	96546	37879	0	58667	0	
cas_scz_aber_eur_A6.0*Ab_PT-23CX|MAUND_12764433	3	2	0	0	1	294276	279573	0	0	14703	
c714|c714	2	2	0	0	0	212069	212069	0	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_A06_162132.CEL	4	0	4	0	0	440527	0	440527	0	0	
p1046|p1046	5	1	4	0	0	194173	29185	164988	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25IQ|GOUTS_BIP18335	1	1	0	0	0	167979	167979	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23PN|WHEYS_33261940	1	1	0	0	0	65486	65486	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S6B|PALEA_36112696	4	1	2	0	1	664791	102334	200585	0	361872	
con_scz_aber_eur_A6.0*Ab_PT-246N|HERBS_33262583	2	1	1	0	0	330013	122700	207313	0	0	
SF_0396|SF_0396	2	1	1	0	0	176083	159556	16527	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RUT|STORK_36113989	1	0	1	0	0	60445	0	60445	0	0	
cas_scz_port_eur_A6.0*Port_PT-1P1C|COAST_AZ9225-3	2	1	1	0	0	443070	119229	323841	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22L4|STILT_8569340	1	0	1	0	0	28348	0	28348	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_D07_143326.CEL	5	4	1	0	0	732358	587047	145311	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-231Y|BOURG_12761413	3	1	1	0	1	481139	12809	377257	0	91073	
SF_0278|SF_0278	1	0	1	0	0	32805	0	32805	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_H04_143094.CEL	1	1	0	0	0	115895	115895	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NOL|NADAS_00S090	4	1	2	1	0	1321254	348240	886126	86888	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPH|REBID_00S117	3	1	1	0	1	695016	235949	80647	0	378420	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S6U|CHICO_36112301	2	2	0	0	0	101742	101742	0	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_D01_143038.CEL	2	1	1	0	0	106875	67750	39125	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_D05_143492.CEL	3	2	1	0	0	176826	105188	71638	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2384|UNMAN_12764532	2	1	1	0	0	152883	85926	66957	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25J9|MUTER_BIP19472	1	1	0	0	0	21416	21416	0	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_E04_143280.CEL	2	2	0	0	0	104398	104398	0	0	0	
SF_0202|SF_0202	6	4	1	1	0	389922	222564	131827	35531	0	
con_scz_port_eur_A6.0*Port_PT-1P88|ANISE_AZ8441-11	4	3	1	0	0	384291	291520	92771	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NT4|SORGO_00S292	1	1	0	0	0	52365	52365	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYB|HOBOS_0S2195	3	1	1	0	1	2072932	655184	1358972	0	58776	
con_scz_aber_eur_A6.0*Ab_PT-25JL|COVET_BIP19456	2	2	0	0	0	97447	97447	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-247J|MUTER_33262330	2	1	1	0	0	139463	69361	70102	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O3O|GAUZE_0S2349	3	1	2	0	0	187697	28812	158885	0	0	
SF_0699|SF_0699	3	1	2	0	0	335208	24442	310766	0	0	
c567|c567	1	0	1	0	0	98022	0	98022	0	0	
p862|p862	6	4	2	0	0	385951	263738	122213	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2487|WATAP_33262309	1	0	1	0	0	55311	0	55311	0	0	
SF_1144|SF_1144	2	1	1	0	0	166576	44953	121623	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24QZ|DRECK_BIP18495	1	0	1	0	0	671954	0	671954	0	0	
SF_0365|SF_0365	2	2	0	0	0	186454	186454	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2395|MAUND_12764497	2	1	0	1	0	224902	139647	0	85255	0	
c985|c985	4	0	2	0	2	934336	0	64733	0	869603	
c690|c690	1	1	0	0	0	39719	39719	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22Q3|MAUND_8568280	1	1	0	0	0	16856	16856	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1OHR|COAST_AZ8259-5	1	1	0	0	0	116147	116147	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S6D|STORK_36112755	2	1	0	0	1	81101	42369	0	0	38732	
cas_scz_aber_eur_A6.0*Ab_PT-23C8|COVET_12763880	1	1	0	0	0	169379	169379	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22XG|BOURG_12765122	3	2	1	0	0	1947444	1892474	54970	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229P|BLOCK_12779406	1	0	1	0	0	87990	0	87990	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_A11_162212.CEL	4	2	2	0	0	662726	84690	578036	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23IW|DRECK_10139267	5	1	4	0	0	646037	99542	546495	0	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_C01_143036.CEL	1	0	0	1	0	85097	0	0	85097	0	
cas_scz_aber_eur_A6.0*Ab_PT-22RV|THERM_8567858	1	1	0	0	0	77697	77697	0	0	0	
p763|p763	7	4	3	0	0	342929	214258	128671	0	0	
SF_0256|SF_0256	3	1	1	1	0	303370	166769	70138	66463	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O3E|NADAS_0S2339	5	0	5	0	0	510748	0	510748	0	0	
SF_0089|SF_0089	3	2	1	0	0	694404	542496	151908	0	0	
con_scz_port_eur_A6.0*Port_PT-1PPU|SAUCY_AZ8371-22	2	0	1	0	1	126690	0	66991	0	59699	
con_scz_aber_eur_A6.0*Ab_PT-241D|HERBS_33248115	5	4	1	0	0	326960	312220	14740	0	0	
SF_0664|SF_0664	4	1	3	0	0	452313	50514	401799	0	0	
p635|p635	2	0	2	0	0	84741	0	84741	0	0	
SF_1065|SF_1065	4	3	1	0	0	171955	84978	86977	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VG|MUTER_8567895	1	0	1	0	0	16539	0	16539	0	0	
SF_1098|SF_1098	2	1	0	1	0	215496	139647	0	75849	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1TBX|SODIC_36112723	2	0	2	0	0	354993	0	354993	0	0	
SF_0030|SF_0030	3	0	3	0	0	735131	0	735131	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OQ|BOURG_12766303	1	1	0	0	0	71585	71585	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23JP|TRACK_8936858	3	1	2	0	0	2794334	401483	2392851	0	0	
SF_1094|SF_1094	2	0	0	2	0	184064	0	0	184064	0	
cas_scz_aber_eur_A6.0*Ab_PT-238L|BOURG_12764519	1	1	0	0	0	132828	132828	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-242E|ADDER_33248133	5	3	1	0	1	892183	750553	37364	0	104266	
SF_0643|SF_0643	1	0	0	1	0	108276	0	0	108276	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NO2|REBID_00S071	3	1	1	0	1	171311	22899	135579	0	12833	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_B11_143386.CEL	1	1	0	0	0	50196	50196	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RUP|STORK_36114389	3	1	1	1	0	314283	80558	79759	153966	0	
SF_0090|SF_0090	3	1	2	0	0	297158	36944	260214	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRU|GAUZE_00S243	3	2	1	0	0	786424	743955	42469	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OX|DRECK_12776553	1	1	0	0	0	10055	10055	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24S7|TRACK_BIP18380	1	1	0	0	0	128593	128593	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PLQ|ANISE_AZ9251-4	1	0	1	0	0	70813	0	70813	0	0	
SF_0799|SF_0799	3	1	2	0	0	293698	95891	197807	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPN|LAIRS_00S126	1	0	0	0	1	174548	0	0	0	174548	
con_scz_aber_eur_A6.0*Ab_PT-25I4|COVET_BIP18352	5	2	2	0	1	1143525	67963	1017535	0	58027	
cas_scz_uclo_eur_A6.0*UCL_PT-1NV3|LAIRS_00S982	4	2	1	0	1	477116	305431	96999	0	74686	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_D04_143476.CEL	2	2	0	0	0	55049	55049	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23P7|MAUND_12777178	1	0	1	0	0	56969	0	56969	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22AA|BLOCK_33262273	3	2	1	0	0	1011752	100030	911722	0	0	
c899|c899	3	0	3	0	0	312904	0	312904	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NTF|REBID_00S307	2	1	1	0	0	2596233	1005659	1590574	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_D02_162074.CEL	1	1	0	0	0	75279	75279	0	0	0	
SF_1106|SF_1106	1	0	1	0	0	72227	0	72227	0	0	
